program_name,config,line_coverage,line_covered,total_lines,function_coverage,function_covered,total_functions,branch_coverage,error_cover,time_difference,num_queue_files,num_crash_files
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label02.c,cmp,92.2,3934,4269,31.6,6,19,79.33%,UNKNOWN,-1,1468,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label02.c,nil,92.2,3934,4269,31.6,6,19,79.33%,UNKNOWN,-1,1538,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label02.c,laf,92.2,3934,4269,31.6,6,19,79.23%,UNKNOWN,-1,1675,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label02.c,cmp_laf,92.2,3934,4269,31.6,6,19,79.23%,UNKNOWN,-1,1706,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label03.c,cmp,92.1,3933,4269,31.6,6,19,79.23%,TRUE,34.41200066,1552,1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label03.c,nil,92.1,3933,4269,31.6,6,19,79.23%,TRUE,24.52800035,1537,1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label03.c,laf,92.1,3933,4269,31.6,6,19,79.23%,TRUE,90.12000132,1616,2
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.7.ufo.BOUNDED-14.pals+Problem12_label03.c,cmp_laf,92.1,3933,4269,31.6,6,19,79.23%,TRUE,108.4560015,1641,2
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label08.c,cmp,95.7,3933,4108,40,6,15,87.85%,TRUE,95.68799901,1671,13
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label08.c,nil,95.7,3933,4108,40,6,15,88.41%,TRUE,39.53599954,1630,16
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label08.c,laf,95.7,3933,4108,40,6,15,88.41%,TRUE,55.61199951,1719,11
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.3.ufo.UNBOUNDED.pals+Problem12_label08.c,cmp_laf,95.7,3933,4108,40,6,15,88.30%,TRUE,57.0359993,1729,12
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label01.c,cmp,93.1,3934,4227,33.3,6,18,81.72%,UNKNOWN,-1,1672,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label01.c,nil,93.1,3934,4227,33.3,6,18,81.62%,UNKNOWN,-1,1682,-1
/home/administrator/Desktop/exp20_equality/cfiles32/combinations/pals_lcr.6.1.ufo.BOUNDED-12.pals+Problem12_label01.c,laf,93.1,3934,4227,33.3,6,18,81.62%,UNKNOWN,-1,1647,-1
