mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__criterion,param_estimator__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.3503849744796753,0.010758420821259398,0.05125651359558105,0.005980838638355604,gini,60,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 60}",0.7518796992481204,0.7769423558897243,0.7619047619047619,0.7669172932330826,0.7543859649122806,0.7736842105263158,0.7342105263157894,0.8026315789473684,0.8394736842105263,0.8026315789473685,0.7764661654135337,0.029202662937499207,265
0.3567854642868042,0.008788364598040626,0.051473021507263184,0.006661658747013845,gini,61,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 61}",0.7644110275689224,0.7819548872180452,0.7694235588972431,0.7619047619047619,0.7694235588972432,0.7605263157894736,0.7368421052631579,0.8026315789473685,0.8342105263157894,0.8078947368421053,0.778922305764411,0.026939371519739116,91
0.36639201641082764,0.015655901893108597,0.05217905044555664,0.0062758087656169725,gini,62,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 62}",0.7393483709273184,0.786967418546366,0.7669172932330827,0.7543859649122806,0.7669172932330828,0.7710526315789474,0.7315789473684211,0.8131578947368421,0.8368421052631578,0.7921052631578949,0.7759273182957395,0.030716913550771392,292
0.38315002918243407,0.012380409327890397,0.05252337455749512,0.004590332819139915,gini,63,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 63}",0.7468671679197995,0.7744360902255639,0.7744360902255639,0.7593984962406014,0.7644110275689222,0.7736842105263159,0.7315789473684212,0.8078947368421052,0.8289473684210525,0.7973684210526316,0.7759022556390976,0.02742140127540408,298
0.3766345500946045,0.015398451528213421,0.055734872817993164,0.005843590468097363,gini,64,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 64}",0.7593984962406015,0.7744360902255639,0.7619047619047619,0.7694235588972431,0.7644110275689222,0.768421052631579,0.7263157894736842,0.8052631578947368,0.8315789473684211,0.8,0.7761152882205515,0.0277515142704975,289
0.38507418632507323,0.01502114653391503,0.051965856552124025,0.005107884531013433,gini,65,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 65}",0.7393483709273184,0.7669172932330827,0.7694235588972431,0.7543859649122806,0.7744360902255639,0.7789473684210527,0.7263157894736841,0.7999999999999999,0.8289473684210527,0.8,0.7738721804511278,0.02885490391363445,368
0.3952974796295166,0.0159688380647671,0.05455703735351562,0.005188634499762492,gini,66,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 66}",0.7518796992481204,0.786967418546366,0.7644110275689223,0.7593984962406014,0.7719298245614034,0.7710526315789474,0.736842105263158,0.8078947368421052,0.8394736842105263,0.7999999999999999,0.778984962406015,0.028669589654303756,82
0.41010799407958987,0.016742054769019032,0.059732246398925784,0.00835011301851398,gini,67,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 67}",0.7518796992481204,0.7669172932330827,0.7744360902255639,0.7593984962406014,0.7744360902255638,0.7605263157894736,0.7289473684210527,0.7973684210526315,0.8342105263157894,0.8052631578947369,0.7753383458646617,0.028452065666718488,323
0.4132040739059448,0.014642948942294487,0.05906524658203125,0.009584433655949944,gini,68,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 68}",0.7468671679197996,0.7819548872180452,0.7719298245614035,0.7593984962406014,0.7644110275689224,0.7657894736842106,0.7289473684210527,0.8052631578947368,0.831578947368421,0.7868421052631579,0.7742982456140352,0.027681783680454593,364
0.4278192758560181,0.017845483991906476,0.06468963623046875,0.004317330758204328,gini,69,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 69}",0.7468671679197996,0.7794486215538847,0.7694235588972431,0.7694235588972432,0.7543859649122806,0.7710526315789474,0.7236842105263158,0.8105263157894737,0.8342105263157894,0.7894736842105264,0.7748496240601505,0.02987396394896998,342
0.4348885536193848,0.018703889981009424,0.06424190998077392,0.0039053136429414376,gini,70,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 70}",0.7468671679197996,0.7794486215538847,0.7769423558897243,0.7744360902255639,0.7669172932330826,0.7789473684210527,0.7342105263157895,0.8131578947368421,0.8263157894736842,0.7921052631578948,0.7789348370927318,0.026052113202344525,90
0.44424917697906496,0.028837992955064676,0.0639885663986206,0.006294470888175026,gini,71,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 71}",0.7443609022556391,0.7794486215538846,0.7694235588972431,0.7619047619047619,0.7619047619047619,0.773684210526316,0.7342105263157894,0.8052631578947368,0.8342105263157894,0.8,0.7764411027568923,0.028326845230985317,267
0.535479211807251,0.13244289850734642,0.08644306659698486,0.027063328691257302,gini,72,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 72}",0.7493734335839599,0.7794486215538846,0.7744360902255639,0.7568922305764411,0.7644110275689222,0.7631578947368421,0.7342105263157895,0.8078947368421052,0.831578947368421,0.8,0.7761403508771928,0.02795728957066363,288
0.7581444501876831,0.022375648020601935,0.1194568395614624,0.01025190353074736,gini,73,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 73}",0.7418546365914785,0.7744360902255639,0.7794486215538848,0.7669172932330828,0.769423558897243,0.7657894736842106,0.7315789473684211,0.8105263157894737,0.8342105263157894,0.7973684210526316,0.777155388471178,0.02899528685852955,216
0.4395496368408203,0.05305343862089171,0.06167764663696289,0.009737491807194612,gini,74,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 74}",0.736842105263158,0.7844611528822055,0.7769423558897243,0.7543859649122806,0.7644110275689222,0.7710526315789474,0.7236842105263158,0.8052631578947368,0.8421052631578947,0.8105263157894737,0.7769674185463659,0.03373077921272085,228
0.4970343589782715,0.1362037841395698,0.08318605422973632,0.03457100990631171,gini,75,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 75}",0.7543859649122807,0.7744360902255639,0.7819548872180452,0.7644110275689222,0.7593984962406014,0.7710526315789474,0.736842105263158,0.8078947368421051,0.8342105263157894,0.786842105263158,0.7771428571428572,0.02642543098261249,217
0.8678460836410522,0.0761475334049956,0.1372217655181885,0.030388177016953833,gini,76,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 76}",0.7443609022556391,0.7719298245614035,0.7769423558897244,0.7744360902255639,0.7669172932330828,0.7605263157894736,0.7289473684210527,0.8052631578947368,0.8368421052631578,0.7894736842105263,0.7755639097744361,0.028800253277585664,318
0.43966872692108155,0.011012399628632234,0.0592289924621582,0.006188129975600818,gini,77,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 77}",0.7468671679197996,0.7869674185463659,0.7794486215538847,0.769423558897243,0.7769423558897244,0.7710526315789474,0.7315789473684212,0.8131578947368421,0.8394736842105263,0.7973684210526316,0.7812280701754386,0.029352415774207722,11
0.45307786464691163,0.025124259944761317,0.06096808910369873,0.004466989893485521,gini,78,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 78}",0.7518796992481204,0.7719298245614035,0.7819548872180451,0.7543859649122806,0.761904761904762,0.7684210526315789,0.7263157894736841,0.8131578947368421,0.8342105263157894,0.7868421052631579,0.7751002506265664,0.029502965375086964,332
0.45420312881469727,0.017619210673110657,0.06365973949432373,0.006060178403114023,gini,79,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 79}",0.7518796992481204,0.7593984962406014,0.7644110275689223,0.7619047619047619,0.7619047619047619,0.7657894736842106,0.7263157894736841,0.8078947368421051,0.8289473684210525,0.7868421052631579,0.7715288220551378,0.027749171519105435,388
0.4722728729248047,0.023902369527660613,0.06298325061798096,0.0035393003429722058,gini,80,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 80}",0.7493734335839599,0.7744360902255638,0.7769423558897243,0.7568922305764411,0.7719298245614034,0.7657894736842106,0.7263157894736842,0.8052631578947368,0.8289473684210527,0.7947368421052632,0.7750626566416041,0.027692591157701483,335
0.47227015495300295,0.01788794015001861,0.06953895092010498,0.005407060032250321,gini,81,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 81}",0.7593984962406016,0.7769423558897243,0.7694235588972431,0.7619047619047619,0.7694235588972432,0.7789473684210527,0.7289473684210527,0.8052631578947367,0.8421052631578947,0.8026315789473685,0.7794987468671679,0.02932128390930186,48
0.48107984066009524,0.010553635657515227,0.06569864749908447,0.006102738385379945,gini,82,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 82}",0.7518796992481205,0.7744360902255639,0.7669172932330827,0.7719298245614036,0.7669172932330826,0.7710526315789474,0.7315789473684211,0.8078947368421051,0.8394736842105263,0.781578947368421,0.7763659147869674,0.027999048356639803,276
0.4947047710418701,0.020523509232785613,0.07120361328125,0.00723802257781783,gini,83,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 83}",0.7493734335839599,0.7744360902255639,0.7769423558897243,0.7769423558897244,0.7593984962406014,0.768421052631579,0.7315789473684211,0.8184210526315789,0.8368421052631578,0.7973684210526316,0.7789724310776942,0.029814492519093433,85
0.542843246459961,0.027739264027025826,0.08127803802490234,0.007518006841399982,gini,84,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 84}",0.7493734335839599,0.7694235588972431,0.7819548872180452,0.7593984962406014,0.769423558897243,0.7631578947368421,0.7315789473684212,0.8105263157894737,0.8315789473684211,0.7973684210526316,0.7763784461152883,0.028250586655574606,269
0.5483139038085938,0.025168671188970395,0.08456106185913086,0.010235145078914482,gini,85,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 85}",0.7468671679197996,0.7619047619047619,0.7669172932330827,0.7593984962406014,0.769423558897243,0.768421052631579,0.7236842105263159,0.8026315789473685,0.8421052631578947,0.805263157894737,0.7746616541353384,0.03187585686401241,346
0.5866828918457031,0.0880922199945674,0.08921539783477783,0.02499916431102524,gini,86,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 86}",0.7518796992481204,0.7769423558897244,0.7769423558897243,0.7769423558897243,0.769423558897243,0.7842105263157895,0.7289473684210527,0.7999999999999999,0.8447368421052632,0.7947368421052632,0.7804761904761904,0.028914573096596702,20
0.9332039833068848,0.026515694213725082,0.14911503791809083,0.011782389699768114,gini,87,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 87}",0.7443609022556391,0.786967418546366,0.7819548872180451,0.7694235588972432,0.7669172932330826,0.7684210526315789,0.7368421052631579,0.8105263157894737,0.8394736842105261,0.7947368421052632,0.7799624060150376,0.02878947979332786,38
0.5576478958129882,0.12422442567375362,0.07255756855010986,0.020359411760298547,gini,88,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 88}",0.7443609022556391,0.7644110275689223,0.7769423558897243,0.7644110275689223,0.7644110275689222,0.7710526315789474,0.7289473684210527,0.7947368421052631,0.8342105263157894,0.8,0.7743483709273182,0.028162946968710918,357
0.5145970344543457,0.015574555162543057,0.07414035797119141,0.012079464805398534,gini,89,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 89}",0.744360902255639,0.7669172932330827,0.7819548872180451,0.7568922305764411,0.7669172932330826,0.7736842105263159,0.7263157894736842,0.8026315789473684,0.8394736842105261,0.7842105263157895,0.7743358395989974,0.02969569472096115,359
0.851133918762207,0.17714469185576995,0.1358506202697754,0.035414442582867287,gini,90,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 90}",0.731829573934837,0.7694235588972431,0.7619047619047619,0.7568922305764411,0.7669172932330826,0.773684210526316,0.7236842105263158,0.8052631578947368,0.8315789473684211,0.7868421052631579,0.7708020050125314,0.030291204177467758,389
0.634075379371643,0.18881852215831027,0.08981485366821289,0.03278170218535036,gini,91,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 91}",0.7443609022556391,0.7769423558897244,0.7744360902255639,0.7669172932330827,0.769423558897243,0.768421052631579,0.718421052631579,0.8131578947368421,0.831578947368421,0.7947368421052632,0.7758395989974937,0.030534288294736277,305
0.5164750099182129,0.014267907625971512,0.0699894905090332,0.004353569276771167,gini,92,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 92}",0.7568922305764412,0.7744360902255639,0.7644110275689223,0.7744360902255639,0.7619047619047619,0.7736842105263158,0.7263157894736842,0.8131578947368421,0.8342105263157894,0.8,0.7779448621553885,0.029127670319799504,145
0.5396066665649414,0.028058946463864774,0.07069885730743408,0.0042293679908747646,gini,93,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 93}",0.7418546365914787,0.7744360902255639,0.7719298245614035,0.7669172932330826,0.7669172932330826,0.7605263157894737,0.7263157894736842,0.8078947368421051,0.8394736842105263,0.7868421052631579,0.7743107769423558,0.030320066150849454,362
0.5678867340087891,0.01702811376159403,0.0736506462097168,0.0067772554131023495,gini,94,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 94}",0.7443609022556391,0.7769423558897244,0.7794486215538847,0.7694235588972432,0.769423558897243,0.7657894736842106,0.7289473684210526,0.8052631578947367,0.8342105263157894,0.8,0.7773809523809524,0.028670969920420574,205
0.5531702280044556,0.016227338136068255,0.07773175239562988,0.006119968499460453,gini,95,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 95}",0.7468671679197996,0.7744360902255639,0.7694235588972431,0.7644110275689222,0.7769423558897244,0.7657894736842106,0.718421052631579,0.8105263157894737,0.8236842105263157,0.8,0.7750501253132832,0.029123920472720655,337
0.6280455350875854,0.032520178667309725,0.0869028091430664,0.00938943180599938,gini,96,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 96}",0.7443609022556391,0.7794486215538847,0.7744360902255639,0.7669172932330828,0.7593984962406014,0.7710526315789474,0.7289473684210526,0.8105263157894737,0.8368421052631578,0.8,0.7771929824561403,0.030112289145808373,210
0.6211101293563843,0.030406434489562716,0.08582892417907714,0.006823757996024064,gini,97,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 97}",0.7468671679197996,0.7819548872180452,0.7794486215538848,0.7593984962406014,0.7744360902255639,0.7710526315789474,0.7263157894736842,0.8026315789473684,0.8394736842105263,0.8,0.7781578947368422,0.029890990341108013,138
0.6143575668334961,0.04059193510601355,0.08722779750823975,0.00932113355420013,gini,98,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 98}",0.7543859649122808,0.7769423558897244,0.7844611528822055,0.7644110275689222,0.7644110275689222,0.7710526315789474,0.7315789473684211,0.8026315789473684,0.8394736842105264,0.7894736842105264,0.7778822055137845,0.027731251982972428,162
0.6140970230102539,0.02551265837042703,0.08621294498443603,0.005372949246414747,gini,99,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 99}",0.7543859649122807,0.7719298245614034,0.7719298245614036,0.7644110275689222,0.7719298245614034,0.7710526315789474,0.7210526315789474,0.8052631578947367,0.8342105263157894,0.7921052631578949,0.775827067669173,0.028633438073666456,308
0.6154847860336303,0.02229421188395772,0.08365578651428222,0.004153720654318309,gini,100,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 100}",0.7543859649122807,0.7794486215538847,0.7744360902255639,0.7644110275689222,0.7644110275689222,0.768421052631579,0.7342105263157894,0.8078947368421051,0.831578947368421,0.7947368421052632,0.7773934837092731,0.026442124248284505,202
0.7925718545913696,0.20104184896247765,0.1149799108505249,0.03870425836401593,gini,101,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 101}",0.7518796992481204,0.7794486215538846,0.7844611528822056,0.7619047619047619,0.7719298245614036,0.768421052631579,0.7289473684210526,0.8105263157894737,0.8368421052631578,0.7973684210526316,0.7791729323308271,0.028985631494292254,75
0.8574953079223633,0.2503929561488546,0.12862212657928468,0.040007018782565004,gini,102,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 102}",0.7493734335839599,0.7619047619047619,0.7769423558897244,0.7644110275689223,0.7719298245614034,0.7736842105263158,0.7394736842105264,0.813157894736842,0.8368421052631579,0.8,0.7787719298245613,0.028249916834292885,95
0.6052181005477906,0.07817958409935469,0.07926752567291259,0.0067090412575371555,gini,103,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 103}",0.7493734335839599,0.7844611528822056,0.7819548872180452,0.7593984962406014,0.7644110275689222,0.7710526315789473,0.7210526315789473,0.8052631578947368,0.8394736842105263,0.8,0.7776441102756892,0.03115098682225214,182
1.0242145538330079,0.1528693798834722,0.16590242385864257,0.019002990104203848,gini,104,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 104}",0.7418546365914788,0.7769423558897243,0.7719298245614035,0.7568922305764411,0.761904761904762,0.7657894736842106,0.7315789473684211,0.8157894736842104,0.8368421052631579,0.8026315789473685,0.7762155388471178,0.03133427512337811,278
0.597422432899475,0.08809944770658218,0.07988178730010986,0.004351384889177712,gini,105,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 105}",0.7418546365914788,0.7619047619047619,0.7744360902255639,0.7694235588972431,0.769423558897243,0.768421052631579,0.7289473684210526,0.7999999999999998,0.831578947368421,0.7947368421052632,0.7740726817042606,0.02775582860309862,366
0.6048133850097657,0.04788581604534403,0.08196322917938233,0.004242547265073679,gini,106,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 106}",0.7418546365914788,0.7744360902255639,0.7694235588972431,0.7669172932330827,0.7694235588972432,0.7710526315789474,0.7289473684210527,0.7999999999999999,0.831578947368421,0.7921052631578948,0.7745739348370927,0.027349287449087906,354
0.6168943405151367,0.009056028316885519,0.08341858386993409,0.005278766513437459,gini,107,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 107}",0.7493734335839599,0.7794486215538846,0.7694235588972431,0.7719298245614035,0.7669172932330826,0.773684210526316,0.7289473684210526,0.8078947368421051,0.831578947368421,0.7868421052631579,0.7766040100250626,0.027023486287404835,261
0.6503872394561767,0.02909583864395612,0.08828172683715821,0.010112996811626163,gini,108,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 108}",0.7468671679197996,0.7794486215538848,0.7894736842105264,0.7543859649122806,0.7744360902255639,0.7657894736842106,0.7263157894736842,0.8078947368421051,0.8394736842105263,0.7894736842105264,0.7773558897243109,0.030485868257127464,206
0.734333610534668,0.06977371505414436,0.10227510929107667,0.016041767254700582,gini,109,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 109}",0.7443609022556391,0.7669172932330827,0.7769423558897244,0.7669172932330826,0.7593984962406014,0.7763157894736842,0.7263157894736842,0.8105263157894737,0.8394736842105263,0.7947368421052632,0.7761904761904762,0.03079419360911122,282
0.6940093278884888,0.024435697827731803,0.08979218006134033,0.0032242951882504125,gini,110,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 110}",0.7468671679197996,0.7844611528822055,0.7769423558897244,0.7568922305764411,0.7619047619047619,0.768421052631579,0.7394736842105264,0.8131578947368421,0.8394736842105261,0.8052631578947369,0.7792857142857145,0.030057589358153402,64
0.696403956413269,0.015190941717184707,0.09159080982208252,0.0036938128059363796,gini,111,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 111}",0.7518796992481205,0.7744360902255639,0.7819548872180452,0.7644110275689222,0.7719298245614034,0.768421052631579,0.7289473684210527,0.8105263157894737,0.8368421052631578,0.7868421052631579,0.7776190476190477,0.028332177722878295,185
0.7221022605895996,0.039778340813281035,0.09846396446228027,0.026174265755403162,gini,112,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 112}",0.7468671679197996,0.7794486215538847,0.7669172932330827,0.7644110275689222,0.769423558897243,0.7763157894736842,0.7263157894736842,0.8026315789473684,0.8289473684210527,0.7947368421052632,0.7756015037593985,0.027297309199872746,314
1.1783833980560303,0.11821230430110029,0.17783374786376954,0.014680033251700916,gini,113,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 113}",0.7468671679197995,0.7644110275689222,0.7769423558897244,0.7619047619047619,0.7644110275689222,0.768421052631579,0.7315789473684212,0.8026315789473684,0.8394736842105263,0.8026315789473685,0.7759273182957394,0.029656200626750832,293
0.6384894371032714,0.019603695706864255,0.0827185869216919,0.0033063080867776593,gini,114,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 114}",0.7518796992481204,0.7894736842105264,0.7669172932330827,0.7543859649122806,0.7644110275689224,0.768421052631579,0.7236842105263159,0.8026315789473684,0.8394736842105263,0.7921052631578948,0.7753383458646617,0.03038886132607465,323
0.9254827499389648,0.26869842535729144,0.1318685531616211,0.04719143718799834,gini,115,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 115}",0.7468671679197996,0.7744360902255639,0.786967418546366,0.7568922305764411,0.7669172932330826,0.7710526315789474,0.7236842105263158,0.8,0.8342105263157894,0.8026315789473685,0.7763659147869675,0.029753722658435525,272
0.9202713251113892,0.2603345243257393,0.13455283641815186,0.057193475076868804,gini,116,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 116}",0.7518796992481204,0.7794486215538847,0.7769423558897244,0.7619047619047619,0.7644110275689222,0.7763157894736842,0.7289473684210527,0.8105263157894737,0.8368421052631578,0.8026315789473685,0.778984962406015,0.02942034850319731,82
0.6617881536483765,0.020332771702785763,0.08731629848480224,0.004779593060339797,gini,117,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 117}",0.7493734335839599,0.7769423558897244,0.7694235588972431,0.7694235588972431,0.7669172932330826,0.768421052631579,0.7315789473684211,0.8078947368421051,0.8342105263157894,0.7921052631578948,0.7766290726817043,0.02751488495414088,259
0.6854634046554565,0.01908431035518228,0.0878993034362793,0.007309193107662059,gini,118,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 118}",0.7543859649122807,0.7794486215538847,0.7744360902255639,0.7619047619047619,0.7719298245614034,0.7763157894736842,0.7289473684210527,0.8052631578947367,0.831578947368421,0.7947368421052632,0.7778947368421053,0.026779316681646594,157
0.7204780817031861,0.050835913524196995,0.09357225894927979,0.006727801692450683,gini,119,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 119}",0.7443609022556391,0.7844611528822055,0.7794486215538848,0.7593984962406014,0.769423558897243,0.7736842105263159,0.7263157894736842,0.8078947368421051,0.8394736842105263,0.7894736842105264,0.7773934837092733,0.03014227063305929,200
0.8036807775497437,0.08394447227863257,0.11280896663665771,0.025157753438990106,gini,120,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 120}",0.7468671679197996,0.7719298245614036,0.7794486215538848,0.7593984962406014,0.7669172932330828,0.773684210526316,0.7263157894736841,0.8052631578947368,0.8394736842105263,0.7947368421052632,0.7764035087719299,0.029906274300805318,268
0.8902713060379028,0.10321938883525873,0.11786472797393799,0.022204686525229105,gini,121,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 121}",0.7493734335839599,0.7593984962406015,0.7794486215538847,0.769423558897243,0.7744360902255638,0.7736842105263159,0.7236842105263158,0.8078947368421052,0.8342105263157895,0.8026315789473685,0.7774185463659148,0.029798212914201247,199
0.7667891979217529,0.022394881368934076,0.1036329984664917,0.008346923371421384,gini,122,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 122}",0.7493734335839599,0.7669172932330827,0.7719298245614035,0.7719298245614036,0.7669172932330826,0.7736842105263158,0.7210526315789475,0.8052631578947368,0.831578947368421,0.7947368421052632,0.7753383458646617,0.028677024231440203,323
1.224209237098694,0.35286355903077343,0.1653125047683716,0.04604113359578033,gini,123,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 123}",0.7543859649122807,0.7844611528822055,0.7694235588972432,0.769423558897243,0.7644110275689224,0.7736842105263159,0.7236842105263158,0.8105263157894737,0.8368421052631578,0.7973684210526316,0.778421052631579,0.029654153978584948,121
0.6453864336013794,0.015412537515301744,0.09047520160675049,0.010608490533876727,gini,124,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 124}",0.7518796992481204,0.7694235588972431,0.7769423558897243,0.7669172932330826,0.7744360902255638,0.7657894736842106,0.7263157894736842,0.8052631578947368,0.8368421052631579,0.7921052631578946,0.7765914786967418,0.028456315175283436,262
0.7174277067184448,0.045122156355212606,0.10597007274627686,0.005592443565530287,gini,125,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 125}",0.7518796992481204,0.7744360902255639,0.7819548872180452,0.7593984962406014,0.7744360902255638,0.768421052631579,0.7263157894736842,0.8131578947368421,0.8342105263157894,0.7947368421052632,0.7778947368421053,0.029168571877828543,157
1.248375415802002,0.23495720282005914,0.20115020275115966,0.035001881685413544,gini,126,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 126}",0.7568922305764412,0.7744360902255639,0.7719298245614035,0.7593984962406014,0.7644110275689224,0.768421052631579,0.7263157894736842,0.8105263157894737,0.831578947368421,0.7921052631578949,0.7756015037593984,0.02803367939384529,316
0.7391587734222412,0.14718308683774134,0.0891871452331543,0.004895669054067023,gini,127,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 127}",0.7468671679197996,0.7844611528822056,0.786967418546366,0.769423558897243,0.7619047619047619,0.773684210526316,0.7289473684210527,0.8078947368421051,0.8342105263157894,0.8105263157894737,0.7804887218045113,0.029829776191601407,19
0.711711072921753,0.021017785562172212,0.09168951511383057,0.006866846928616265,gini,128,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 128}",0.7543859649122807,0.7794486215538847,0.7819548872180451,0.7669172932330827,0.7719298245614036,0.768421052631579,0.7289473684210527,0.8105263157894737,0.8342105263157894,0.7947368421052632,0.7791478696741855,0.02778035804373944,77
0.723969841003418,0.020237829620620554,0.09506149291992187,0.006335661585987318,gini,129,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 129}",0.7543859649122807,0.7744360902255638,0.7844611528822055,0.7694235588972431,0.7669172932330826,0.7684210526315789,0.7263157894736842,0.8052631578947368,0.8368421052631579,0.8026315789473685,0.7789097744360902,0.028940589317853153,92
0.8126794576644898,0.035636957112072314,0.103127121925354,0.006795419009671466,gini,130,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 130}",0.7543859649122807,0.7744360902255639,0.7719298245614035,0.7744360902255639,0.7644110275689222,0.7710526315789474,0.7289473684210527,0.8131578947368421,0.831578947368421,0.7947368421052632,0.7779072681704261,0.027650997103973726,153
0.8178492069244385,0.017509927413828362,0.10541243553161621,0.007194341814781205,gini,131,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 131}",0.7418546365914788,0.7769423558897244,0.7694235588972431,0.7669172932330828,0.7669172932330828,0.7736842105263159,0.7236842105263158,0.8078947368421051,0.8421052631578947,0.8078947368421053,0.7777318295739348,0.03239105006783051,168
1.1105046272277832,0.2602417618603926,0.16263766288757325,0.050309458483619486,gini,132,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 132}",0.7443609022556391,0.7719298245614035,0.7794486215538848,0.7543859649122806,0.7644110275689222,0.768421052631579,0.7315789473684211,0.8052631578947368,0.8368421052631578,0.7947368421052632,0.7751378446115289,0.02926322486578791,329
0.8569998979568482,0.24655841016455318,0.11602466106414795,0.03743196496137968,gini,133,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 133}",0.7593984962406016,0.7619047619047619,0.7719298245614035,0.7669172932330826,0.7644110275689222,0.7657894736842106,0.7342105263157895,0.8078947368421051,0.8368421052631579,0.7973684210526316,0.7766666666666666,0.027801920400801445,253
1.2451640129089356,0.28178699291858295,0.18843495845794678,0.03603920447828356,gini,134,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 134}",0.7543859649122807,0.7794486215538846,0.7819548872180452,0.7694235588972431,0.7669172932330826,0.7710526315789474,0.7289473684210527,0.8131578947368421,0.8421052631578947,0.8105263157894737,0.7817919799498747,0.030799193237502236,6
0.7492360591888427,0.03330291905351638,0.09851655960083008,0.010189128858604252,gini,135,"{'estimator__criterion': 'gini', 'estimator__n_estimators': 135}",0.7518796992481204,0.7794486215538847,0.7844611528822056,0.7593984962406014,0.7744360902255639,0.768421052631579,0.7236842105263158,0.8078947368421051,0.831578947368421,0.8026315789473685,0.7783834586466165,0.029148648157745833,125
