mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_estimator__metric,param_estimator__n_neighbors,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0.02865629196166992,0.0029204421720228162,0.025205516815185548,0.004168120217915267,minkowski,10,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 10}",0.7894736842105264,0.8596491228070174,0.6819221967963387,0.8970251716247141,0.8649885583524027,0.8741418764302058,0.8489702517162471,0.7734553775743707,0.9405034324942791,0.8649885583524027,0.8395118230358504,0.06942707790723732,35
0.027234339714050294,0.002236968623385449,0.022800779342651366,0.004576479506254113,minkowski,11,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 11}",0.7916666666666667,0.857456140350877,0.6727688787185354,0.8970251716247141,0.8466819221967963,0.8649885583524027,0.8443935926773454,0.7665903890160183,0.9382151029748286,0.8649885583524027,0.8344774980930586,0.07064131303488065,44
0.030941486358642578,0.002687589948738368,0.02598848342895508,0.006446269215127847,minkowski,12,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 12}",0.8092105263157895,0.8442982456140351,0.6681922196796339,0.8947368421052632,0.8466819221967963,0.8558352402745996,0.8398169336384439,0.7688787185354692,0.9382151029748286,0.8627002288329519,0.8328565980167809,0.06963145833537528,49
0.02797119617462158,0.003622154255401056,0.02275350093841553,0.004491937304674658,minkowski,13,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 13}",0.8092105263157895,0.8464912280701754,0.6681922196796339,0.8970251716247141,0.839816933638444,0.8375286041189931,0.8192219679633868,0.7620137299771168,0.9336384439359268,0.8581235697940504,0.8271262395118232,0.06907888419849514,66
0.03283457756042481,0.012608888689794697,0.02380354404449463,0.007800450149967901,minkowski,14,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 14}",0.8092105263157895,0.8530701754385964,0.6681922196796339,0.8947368421052632,0.839816933638444,0.8421052631578947,0.8215102974828374,0.7597254004576659,0.9359267734553777,0.8581235697940504,0.8282418001525553,0.069692940479105,64
0.02661745548248291,0.0024182242137556296,0.026188302040100097,0.004613854414236579,minkowski,15,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 15}",0.8004385964912281,0.837719298245614,0.6704805491990848,0.8970251716247141,0.8421052631578947,0.839816933638444,0.8283752860411898,0.7597254004576659,0.931350114416476,0.8352402745995423,0.8242276887871853,0.06783986437129981,73
0.028331875801086426,0.0030937964498205213,0.02591228485107422,0.00397682346600106,minkowski,16,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 16}",0.8004385964912281,0.837719298245614,0.6727688787185354,0.8970251716247141,0.8558352402745996,0.8581235697940504,0.851258581235698,0.7688787185354692,0.9336384439359268,0.8352402745995423,0.8310926773455376,0.06822759303765213,53
0.031766295433044434,0.0024204279214623957,0.03140735626220703,0.0012217082694718465,minkowski,17,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 17}",0.7916666666666666,0.8114035087719299,0.6773455377574372,0.9016018306636158,0.8741418764302058,0.8535469107551487,0.8535469107551487,0.7665903890160183,0.906178489702517,0.8032036613272312,0.823922578184592,0.06593597990469757,75
0.0297335147857666,0.001986280714127016,0.027277684211730956,0.004236882005943601,minkowski,18,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 18}",0.7916666666666666,0.8135964912280702,0.6819221967963386,0.9016018306636158,0.8878718535469108,0.8649885583524025,0.8649885583524027,0.7688787185354692,0.906178489702517,0.8146453089244851,0.8296338672768879,0.0666058005823297,57
0.029006409645080566,0.0042096599947116335,0.02376291751861572,0.006128076249993808,minkowski,19,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 19}",0.7763157894736842,0.7741228070175438,0.7048054919908466,0.9267734553775744,0.8832951945080091,0.8627002288329519,0.8581235697940504,0.7688787185354692,0.8581235697940504,0.7734553775743707,0.818659420289855,0.06494735762723473,86
0.02708933353424072,0.0042925093198484515,0.030631279945373534,0.014080725455646603,minkowski,20,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 20}",0.7807017543859649,0.7785087719298246,0.7093821510297482,0.8855835240274599,0.8947368421052632,0.8741418764302058,0.8855835240274599,0.7711670480549199,0.8581235697940504,0.780320366132723,0.821824942791762,0.06164474931112199,84
0.02326855659484863,0.0025370781270345473,0.022704195976257325,0.0032856861535376426,minkowski,21,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 21}",0.7631578947368421,0.7741228070175438,0.7208237986270023,0.9382151029748284,0.8741418764302058,0.8741418764302058,0.8855835240274599,0.7711670480549199,0.8558352402745996,0.780320366132723,0.823750953470633,0.06664304458314706,77
0.02642362117767334,0.0023893847525984988,0.02461533546447754,0.0036927565952618777,minkowski,22,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 22}",0.7543859649122808,0.7785087719298246,0.6796338672768879,0.9382151029748284,0.8924485125858123,0.8741418764302058,0.8649885583524027,0.7757437070938216,0.8764302059496567,0.7848970251716246,0.8219393592677344,0.07499725384278372,82
0.0247744083404541,0.0034734344907131312,0.022327160835266112,0.005307399694121064,minkowski,23,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 23}",0.7565789473684211,0.7763157894736842,0.6864988558352403,0.9382151029748284,0.8924485125858123,0.8741418764302058,0.906178489702517,0.77116704805492,0.8970251716247138,0.7848970251716246,0.8283466819221967,0.07885927351157042,62
0.02778310775756836,0.003925898030739114,0.027177762985229493,0.005785217200451437,minkowski,24,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 24}",0.7719298245614036,0.8179824561403508,0.6338672768878718,0.8924485125858123,0.8970251716247141,0.860411899313501,0.906178489702517,0.7734553775743708,0.9084668192219679,0.8237986270022883,0.8285564454614798,0.0815333076442078,60
0.027421069145202637,0.0020320249306676028,0.029580402374267577,0.002961149821905285,minkowski,25,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 25}",0.7697368421052632,0.8135964912280702,0.665903890160183,0.9016018306636155,0.8924485125858125,0.860411899313501,0.9130434782608695,0.7711670480549199,0.9084668192219679,0.8192219679633868,0.8315598779557589,0.07575367323088449,51
0.027254009246826173,0.0028563581310185613,0.02609090805053711,0.0045004358059827325,minkowski,26,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 26}",0.7741228070175438,0.8399122807017543,0.6338672768878718,0.8810068649885584,0.8901601830663616,0.860411899313501,0.8627002288329519,0.7711670480549199,0.8947368421052632,0.8581235697940501,0.8266209000762774,0.07631030241268774,69
0.026775479316711426,0.00244406194864968,0.03075275421142578,0.0031510496059106194,minkowski,27,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 27}",0.7719298245614035,0.8267543859649124,0.643020594965675,0.919908466819222,0.8970251716247141,0.8741418764302058,0.8695652173913043,0.7620137299771167,0.9153318077803205,0.8581235697940501,0.8337814645308924,0.08184460011551731,46
0.03078937530517578,0.013038377497454644,0.02665872573852539,0.007046212154844455,minkowski,28,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 28}",0.7631578947368421,0.8267543859649124,0.6270022883295193,0.8993135011441649,0.8695652173913043,0.860411899313501,0.8398169336384439,0.7665903890160183,0.9153318077803205,0.8581235697940501,0.8226067887109079,0.08038913564309144,79
0.027074003219604494,0.0031326791221349183,0.028044652938842774,0.0047716302165619826,minkowski,29,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 29}",0.7543859649122806,0.8223684210526315,0.6430205949656751,0.9176201372997713,0.8672768878718536,0.8627002288329519,0.8855835240274599,0.7643020594965675,0.8901601830663616,0.839816933638444,0.8247234935163998,0.07855961630358477,71
0.027611160278320314,0.0028455517251882354,0.030625534057617188,0.004056050249257065,minkowski,30,"{'estimator__metric': 'minkowski', 'estimator__n_neighbors': 30}",0.763157894736842,0.8223684210526315,0.6292906178489702,0.8901601830663616,0.8421052631578947,0.8466819221967963,0.8421052631578947,0.7551487414187643,0.9061784897025172,0.8581235697940501,0.8155320366132723,0.07687949128383094,89
